facility,state,nameOfFacility,date,confirmedResidents,confirmedStaff,deathsResidents,deathsStaff,residentsRecovered,staffRecovered,residentsTested,staffTested,residentPopulation,address,zipcode,city,county,latitude,longitude,FIPS
state,Texas,LOCKHART,12/2/2020,107,12,,,107,11,471,,,1400 INDUSTRIAL BLVD,78644,LOCKHART,CALDWELL,29.87017746,-97.65257661,48055
state,Texas,LOPEZ,12/2/2020,418,71,,,411,68,"1,411",,981,1203 EL CIBOLO RD,78542,EDINBURG,HIDALGO,26.4177025,-98.1176597,48215
county,Texas,LUBBOCK,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,LUTHER,12/2/2020,75,46,,,73,30,"1,315",,1225,1800 LUTHER DR,77868,NAVASOTA,GRIMES,30.26068595,-96.05869493,48185
state,Texas,LYCHNER,12/2/2020,256,56,,,247,48,"1,826",,1450,2350 ATASCOCITA ROAD,77396,HUMBLE,HARRIS,29.95748345,-95.22250822,48201
state,Texas,LYNAUGH,12/2/2020,48,46,,,41,36,"1,304",,,1098 S HWY 2037,79735,FORT STOCKTON,PECOS,30.78928247,-103.0487007,48371
state,Texas,MARLIN,12/2/2020,103,32,,,59,24,"1,325",,455,2893 STATE HWY 6,76661,MARLIN,FALLS,31.29440473,-96.8805008,48145
state,Texas,MCCONNELL,12/2/2020,473,150,,,463,135,"5,068",,2731,3001 S EMILY DR,78102,BEEVILLE,BEE,28.37227446,-97.71691856,48025
state,Texas,MICHAEL,12/2/2020,445,101,,,437,100,"2,892",,2903,2664 FM 2054,75886,TENNESSEE COLONY,ANDERSON,31.794695,-95.90319339,48001
federal,Texas,MID VALLEY HOUSE,12/2/2020,18,,0,0,9,0,18,,,,,,,,,
state,Texas,MIDDLETON,12/2/2020,234,42,,,179,32,"1,993",,,13055 FM 3522,79601,ABILENE,JONES,32.56202,-99.63165,48253
county,Texas,MIDLAND,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,MONTFORD,12/2/2020,185,179,,,146,136,"3,811",,755,8602 PEACH ST,79404,LUBBOCK,LUBBOCK,33.51548506,-101.7869685,48303
county,Texas,MONTGOMERY,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,MOORE B,12/2/2020,34,16,,,33,9,298,,,8500 N FM 3053,75684,OVERTON,RUSK,32.31730985,-94.96590511,48401
state,Texas,MOORE C,12/2/2020,179,36,,,178,30,"1,024",,,1700 N FM 87,75418,BONHAM,FANNIN,33.59072532,-96.23036195,48147
county,Texas,MORRIS,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,MT VIEW,12/2/2020,13,23,,,13,17,535,,,,,,,,,
state,Texas,MURRAY,12/2/2020,131,54,,,129,50,"1,968",,1076,1916 NORTH HWY 36 BYPASS,76596,GATESVILLE,CORYELL,31.47648891,-97.72648269,48099
state,Texas,NEAL,12/2/2020,956,147,,,953,111,"2,845",,1641,9601 SPUR 591,79107,AMARILLO,POTTER,35.24148168,-101.7305376,48375
state,Texas,NEY,12/2/2020,161,16,,,160,12,886,,430,114 PRIVATE RD 4303,78861,HONDO,MEDINA,29.3502651,-99.1992587,48325
county,Texas,NUECES,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,PACK,12/2/2020,463,85,,,419,79,"13,471",,,2400 WALLACE PACK RD,77868,NAVASOTA,GRIMES,30.32334402,-96.10551122,48185
county,Texas,PARKER P,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,PLANE,12/2/2020,96,42,,,95,40,886,,,904 FM 686,77535,DAYTON,LIBERTY,30.1092665,-94.9346766,48291
state,Texas,POLUNSKY,12/2/2020,743,110,,,726,103,"5,515",,2924,3872 FM 350 S,77351,LIVINGSTON,POLK,30.69855642,-95.01474788,48373
state,Texas,POWLEDGE,12/2/2020,251,39,,,247,37,"1,920",,805,1400 FM 3452,75803,PALESTINE,ANDERSON,31.73304122,-95.80435636,48001
state,Texas,RAMSEY,12/2/2020,358,78,,,349,73,"3,362",,,1100 FM 655,77583,ROSHARON,BRAZORIA,29.31044758,-95.53701863,48039
county,Texas,RANDALL,12/2/2020,,,0,,,,,,,,,,,,,
county,Texas,REEVES,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,ROACH,12/2/2020,663,63,,,653,17,"1,435",,1286,15845 FM 164,79201,CHILDRESS,CHILDRESS,34.43132644,-100.2759239,48075
state,Texas,ROBERTSON,12/2/2020,1155,178,,,589,95,"5,508",,2725,12071 FM 3522,79601,ABILENE,JONES,32.55635046,-99.63324736,48253
state,Texas,RUDD,12/2/2020,124,55,,,15,45,408,,116,2004 LAMESA HWY,79316,BROWNFIELD,TERRY,33.15819993,-102.2802195,48445
state,Texas,SAN SABA,12/2/2020,128,19,,,123,12,535,,448,206 S WALLACE CREEK RD,76877,SAN SABA,SAN SABA,31.19971688,-98.76270573,48411
state,Texas,SANCHEZ,12/2/2020,183,90,,,170,79,624,,725,3901 STATE JAIL RD,79938,EL PASO,EL PASO,31.81495327,-106.2540493,48141
state,Texas,SAYLE,12/2/2020,158,38,,,69,23,910,,276,4176 FM 1800,76424,BRECKENRIDGE,STEPHENS,32.80086007,-98.8461341,48429
state,Texas,SCOTT,12/2/2020,21,27,,,21,27,275,,,6999 RETRIEVE,77515,ANGLETON,BRAZORIA,29.09093506,-95.4825132,48039
federal,Texas,SEAGOVILLE FCI,12/2/2020,1264,,4,0,1274,34,"1,680",,,2113 NORTH HWY 175,75159,SEAGOVILLE,DALLAS,32.6552168,-96.56760598,48113
state,Texas,SEGOVIA,12/2/2020,241,75,,,238,69,"1,505",,1074,1201 E EL CIBOLO RD,78542,EDINBURG,HIDALGO,26.41737513,-98.1205608,48215
state,Texas,SKYVIEW,12/2/2020,90,130,,,87,112,793,,479,379 FM 2972 WEST,75785,RUSK,CHEROKEE,31.80817742,-95.16273078,48073
county,Texas,SMITH,12/2/2020,,,1,,,,,,1495,1313 COUNTY RD 19,79331,LAMESA,DAWSON,32.72666898,-101.9107456,48115
state,Texas,SMITH,12/2/2020,199,76,,,121,62,"3,321",,1495,1313 COUNTY RD 19,79331,LAMESA,DAWSON,32.72666898,-101.9107456,48115
federal,Texas,SOUTH CENTRAL RO,12/2/2020,,,0,0,0,1,,,,,,,,,,
state,Texas,STATEWIDE,12/2/2020,,,167,23,,,,93239,,,,,,,,
county,Texas,STEPHENS,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,STEVENSON,12/2/2020,77,38,,,74,31,609,,1100,1525 FM 766,77954,CUERO,DEWITT,29.13430147,-97.29765002,48123
state,Texas,STILES,12/2/2020,709,152,,,688,144,"4,742",,2578,3060 FM 3514,77705,BEAUMONT,JEFFERSON,29.98843685,-94.05249596,48245
state,Texas,STRINGFELLOW,12/2/2020,60,47,,,60,43,"1,108",,,1200 FM 655,77583,ROSHARON,BRAZORIA,29.28580592,-95.54729982,48039
county,Texas,TARRANT,12/2/2020,,,3,,,,,,,,,,,,,
state,Texas,TELFORD,12/2/2020,218,99,,,208,90,"2,828",,2769,3899 STATE HWY 98,75570,NEW BOSTON,BOWIE,33.42068417,-94.47356067,48037
state,Texas,TERRELL,12/2/2020,415,60,,,354,45,"22,129",,1499,1300 FM 655,77583,ROSHARON,BRAZORIA,29.29922211,-95.53861964,48039
federal,Texas,TEXARKANA FCI,12/2/2020,328,,0,0,90,23,751,,,4001 LEOPARD DR,75501,TEXARKANA,BOWIE,33.3770826,-94.08842458,48037
federal,Texas,THREE RIVERS FCI,12/2/2020,277,,0,0,238,20,710,,,,,,,,,
state,Texas,TORRES,12/2/2020,193,40,,,191,33,"2,389",,1310,125 PRIVATE RD 4303,78861,HONDO,MEDINA,29.35189011,-99.19614816,48325
state,Texas,TRAVIS,12/2/2020,176,47,,,174,47,537,,,3614 BILL PRICE RD,78617,DEL VALLE,TRAVIS,30.19940069,-97.64734785,48453
state,Texas,TULIA,12/2/2020,8,20,,,8,13,445,,522,4000 HWY 86 W,79088,TULIA,SWISHER,34.53122999,-101.812789,48437
state,Texas,VANCE,12/2/2020,63,12,,,62,12,369,,300,2 JESTER RD,77406,RICHMOND,FORT BEND,29.62119249,-95.69269771,48157
federal,Texas,VOLUNTEERS OF AMERICA DALLAS TX,12/2/2020,18,,1,0,9,0,18,,,,,,,,,
federal,Texas,VOLUNTEERS OF AMERICA FORT WORTH TEXAS,12/2/2020,2,,0,0,2,0,2,,,,,,,,,
state,Texas,WALLACE,12/2/2020,410,37,,,409,31,964,,1092,1675 S FM 3525,79512,COLORADO CITY,MITCHELL,32.39929603,-100.880095,48335
county,Texas,WEBB,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,WHEELER,12/2/2020,77,22,,,74,16,333,,456,986 COUNTY RD AA,79072,PLAINVIEW,HALE,34.1802992,-101.6462696,48189
county,Texas,WICHITA,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,WILLACY PRISON,12/2/2020,22,33,,,21,31,134,,953,1695 S BUFFALO DR,78580,RAYMONDVILLE,WILLACY,26.46757561,-97.76579452,48489
state,Texas,WOODMAN,12/2/2020,13,31,,,9,26,277,,,1210 CORYELL CITY RD,76528,GATESVILLE,CORYELL,31.45996943,-97.72990918,48099
state,Texas,WYNNE,12/2/2020,344,112,,,335,106,"4,574",,2509,810 FM 2821 W,77349,HUNTSVILLE,WALKER,30.7412432,-95.57680678,48471
state,Utah,ATHERTON COMMUNITY TREATMENT CENTER,12/2/2020,6,,0,,6,,64,,,2588 W 2365 S,84119,WEST VALLEY CITY,,40.7199018,-111.9559385,49035
state,Utah,BONNEVILLE COMMUNITY CORRECTIONAL CENTER,12/2/2020,12,,0,,12,,98,,,1141 S 2475 W,84104,SALT LAKE CITY,,40.744817,-111.954379,49035
state,Utah,CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON,12/2/2020,216,,0,,26,,"3,167",,,255 E 300 N ST,84634,GUNNISON,SANPETE,39.16624296,-111.811498,49039
state,Utah,FORTITUDE TREATMENT CENTER,12/2/2020,11,,0,,5,,189,,,1747 S 900 W,84104,SALT LAKE CITY,,40.732392,-111.915695,49035
state,Utah,NORTHERN UTAH COMMUNITY CORRECTIONAL CENTER,12/2/2020,7,,0,,0,,117,,,2445 WATER TOWER WAY,84401,OGDEN,,41.222144,-112.0077493,49057
state,Utah,ORANGE STREET COMMUNITY CORRECTIONAL CENTER,12/2/2020,0,,0,,0,,7,,,80 ORANGE ST,84116,SALT LAKE CITY,,40.7675112,-111.9452923,49035
state,Utah,UDC INMATES HOUSED AT A COUNTY JAIL,12/2/2020,108,,0,,42,,,,,,,,,,,
state,Utah,UTAH STATE PRISON DRAPER,12/2/2020,1101,,9,,625,,"6,351",,,WEST 13800 SOUTH,84020,DRAPER,SALT LAKE,40.49791208,-111.8952474,49035
state,Vermont,BAPP,12/2/2020,0,0,0,0,,,,,,,,,,,,50023
state,Vermont,BEPP,12/2/2020,0,0,0,0,,,,,,,,,,,,50003
state,Vermont,BRPP,12/2/2020,0,0,0,0,,,,,,,,,,,,50025
state,Vermont,BUPP,12/2/2020,0,0,0,0,,,,,,,,,,,,50007
state,Vermont,CO,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Vermont,CRCF,12/2/2020,1,1,0,0,,,,,130,7 FARRELL ST,5403,SOUTH BURLINGTON,CHITTENDEN,44.4465271,-73.2056379,50007
state,Vermont,HAPP,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Vermont,MIPP,12/2/2020,0,0,0,0,,,,,,,,,,,,50001
state,Vermont,MOPP,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Vermont,MVRCF,12/2/2020,8,2,0,0,,,,,126,167 STATE ST,5701,RUTLAND,RUTLAND,43.60969029,-72.99078973,50021
state,Vermont,NECC,12/2/2020,1,3,0,0,,,,,179,1266 US ROUTE 5,5819,ST JOHNSBURY,CALEDONIA,44.3948315,-72.02802613,50005
state,Vermont,NEPP,12/2/2020,0,1,0,0,,,,,,,,,,,,
state,Vermont,NSCF,12/2/2020,0,2,0,0,,,,,406,2559 GLEN RD,5855,NEWPORT,ORLEANS,44.90631302,-72.19093593,50019
state,Vermont,NWSCF,12/2/2020,45,18,0,0,,,,,221,3649 LOWER NEWTON RD,5488,SWANTON,FRANKLIN,44.8500905,-73.1322655,50011
state,Vermont,OUT OF STATE,12/2/2020,185,,0,0,185,,219,,,,,,,,,
state,Vermont,RUPP,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Vermont,SAPP,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Vermont,SJPP,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Vermont,SSCF,12/2/2020,1,0,0,0,,,,,340,700 CHARLESTOWN RD,5156,SPRINGFIELD,WINDSOR,43.26981382,-72.43805111,50027
state,Vermont,STATEWIDE,12/2/2020,,,0,0,54,24,"2,202",,,,,,,,,
state,Virginia,ADMINISTRATION OPERATIONS,12/2/2020,,,,,,,,,,,,,,,,
state,Virginia,APPALACHIAN MENS CCAP,12/2/2020,0,,0,,,,,,,924 CLIFTON FARM ROAD,24260,HONAKER,RUSSELL,36.99765974,-81.92883065,51167
state,Virginia,AUGUSTA CORRECTIONAL CENTER,12/2/2020,3,,0,,,,,,,1821 ESTALINE VALLEY RD,24430,CRAIGSVILLE,AUGUSTA,38.06163878,-79.36793554,51015
state,Virginia,BASKERVILLE CORRECTIONAL CENTER,12/2/2020,249,,0,,,,,,,4150 HAYES MILL RD,23915,BASKERVILLE,MECKLENBURG,36.72149412,-78.30056895,51117
state,Virginia,BLAND CORRECTIONAL CENTER,12/2/2020,60,,0,,,,,,,256 BLAND FARM RD,24315,BLAND,BLAND,37.16856651,-80.88882507,51021
state,Virginia,BRUNSWICK CCAP,12/2/2020,0,,0,,,,,,,1147 PLANTERS RD,23868,LAWRENCEVILLE,BRUNSWICK,36.77806,-77.81736,51025
state,Virginia,BUCKINGHAM CORRECTIONAL CENTER,12/2/2020,295,,4,,,,,,,1349 CORRECTIONAL CENTER ROAD,23936,DILLWYN,BUCKINGHAM,37.56667478,-78.47432879,51029
state,Virginia,CAROLINE CORRECTIONAL UNIT,12/2/2020,3,,0,,,,,,,31285 CAMP RD,23069,HANOVER,CAROLINE,37.83304781,-77.33043649,51033
state,Virginia,CENTRAL VIRGINIA CORRECTIONAL UNIT 13,12/2/2020,57,,0,,,,,,,6900 COURTHOUSE RD,23832,CHESTERFIELD,CHESTERFIELD,37.40327719,-77.56347251,51041
state,Virginia,CHESTERFIELD WOMENS CCAP,12/2/2020,0,,0,,,,,,,7000 COURTHOUSE RD,23832,CHESTERFIELD,CHESTERFIELD,,,51041
state,Virginia,COFFEEWOOD CORRECTIONAL CENTER,12/2/2020,590,,1,,,,,,,12352 COFFEEWOOD DR,22729,MITCHELLS,CULPEPER,38.36377873,-78.01763116,51047
state,Virginia,COLD SPRINGS CCAP,12/2/2020,0,,0,,,,,,,221 SPITLER CIRCLE,24440,GREENVILLE,AUGUSTA,37.99239717,-79.15135882,51015
state,Virginia,COLD SPRINGS CORRECTIONAL UNIT 10,12/2/2020,0,,0,,,,,,,221 SPITLER CIRCLE,24440,GREENVILLE,AUGUSTA,37.99239717,-79.15135882,51015
state,Virginia,DEERFIELD CORRECTIONAL CENTER INCLUDES DEERFIELD WORK CENTERS,12/2/2020,835,,19,,,,,,,,,,,,,
state,Virginia,DILLWYN CORRECTIONAL CENTER,12/2/2020,349,,2,,,,,,,1522 PRISON RD,23936,DILLWYN,BUCKINGHAM,37.57462245,-78.47052041,51029
state,Virginia,FLUVANNA CORRECTIONAL CENTER FOR WOMEN,12/2/2020,180,,0,,,,,,,144 PRISON LANE,22974,TROY,FLUVANNA,37.98263929,-78.27017941,51065
federal,Virginia,GHENT RRC,12/2/2020,1,,0,0,1,0,1,,,,,,,,,
state,Virginia,GREEN ROCK CORRECTIONAL CENTER,12/2/2020,102,,0,,,,,,,475 GREEN ROCK LANE,24531,CHATHAM,PITTSYLVANIA,36.79994674,-79.42190618,51143
state,Virginia,GREENSVILLE CORRECTIONAL CENTER INCLUDES GREENSVILLE WORK CENTER,12/2/2020,690,,2,,,,,,,,,,,,,
state,Virginia,HALIFAX CORRECTIONAL UNIT,12/2/2020,0,,0,,,,,,,1200 FARM RD,24558,HALIFAX,HALIFAX,36.72754884,-78.93100441,51083
state,Virginia,HARRISONBURG MENS CCAP,12/2/2020,26,,0,,,,,,,6624 BEARD WOODS LANE,22802,HARRISONBURG,ROCKINGHAM,38.53186597,-78.81655787,51165
state,Virginia,HAYNESVILLE CORRECTIONAL CENTER,12/2/2020,256,,1,,,,,,,421 BARNFIELD RD,22472,HAYNESVILLE,RICHMOND,37.95747468,-76.67065343,51159
state,Virginia,HAYNESVILLE CORRECTIONAL UNIT 17,12/2/2020,1,,0,,,,,,,421 BARNFIELD RD,22472,HAYNESVILLE,RICHMOND,37.95747468,-76.67065343,51159
state,Virginia,INDIAN CREEK CORRECTIONAL CENTER,12/2/2020,54,,0,,,,,,,801 SANDERSON RD,23328,CHESAPEAKE,CHESAPEAKE,36.61439825,-76.17807889,51550
state,Virginia,KEEN MOUNTAIN CORRECTIONAL CENTER,12/2/2020,14,,0,,,,,,,STATE ROUTE 629,24631,OAKWOOD,BUCHANAN,37.22341363,-81.9796887,51027
state,Virginia,LAWRENCEVILLE CORRECTIONAL CENTER,12/2/2020,95,,1,,,,,,,1607 PLANTERS RD,23868,LAWRENCEVILLE,BRUNSWICK,36.78198812,-77.81553881,51025
federal,Virginia,LEE USP,12/2/2020,174,,0,0,173,53,707,,,,,,,,,
state,Virginia,LUNENBURG CORRECTIONAL CENTER,12/2/2020,3,,0,,,,,,,690 FALLS RD,23974,VICTORIA,LUNENBURG,37.01513907,-78.21150478,51111
state,Virginia,MARION CORRECTIONAL TREATMENT CENTER,12/2/2020,2,,0,,,,,,,110 WRIGHT ST,24354,MARION,SMYTH,36.8298563,-81.50887137,51173
state,Virginia,NOTTOWAY CORRECTIONAL CENTER INCLUDES NOTTOWAY WORK CENTER,12/2/2020,1,,0,,,,,,,,,,,,,
state,Virginia,PATRICK HENRY CORRECTIONAL UNIT,12/2/2020,0,,0,,,,,,,18155 A L PHILPOTT HWY,24148,RIDGEWAY,HENRY,36.62276168,-79.95521935,51089
federal,Virginia,PETERSBURG LOW FCI,12/2/2020,124,,0,0,142,20,285,,,1100 RIVER RD,23860,HOPEWELL,PRINCE GEORGE,37.29970182,-77.34694998,51149
federal,Virginia,PETERSBURG MEDIUM FCI,12/2/2020,219,,1,0,193,6,659,,,,,,,,,
state,Virginia,POCAHONTAS STATE CORRECTIONAL CENTER,12/2/2020,0,,0,,,,,,,317 OLD MOUNTAIN ROAD,24635,POCAHONTAS,TAZEWELL,37.29719135,-81.36543373,51185
state,Virginia,PROBATION PAROLE CENTRAL REGION,12/2/2020,,,,,,,,,,,,,,,,
state,Virginia,PROBATION PAROLE EASTERN REGION,12/2/2020,,,,,,,,,,,,,,,,
state,Virginia,PROBATION PAROLE WESTERN REGION,12/2/2020,,,,,,,,,,,,,,,,
state,Virginia,RED ONION STATE PRISON,12/2/2020,20,,0,,,,,,,10800 H JACK ROSE HWY,24279,POUND,WISE,37.1117073,-82.54991129,51195
state,Virginia,RIVER NORTH CORRECTIONAL CENTER,12/2/2020,2,,0,,,,,,,329 DELL BROOK LANE,24348,INDEPENDENCE,GRAYSON,36.61517372,-81.12682753,51077
state,Virginia,RUSTBURG CORRECTIONAL UNIT,12/2/2020,0,,0,,,,,,,479 CAMP NINE RD,24588,RUSTBURG,CAMPBELL,37.26731488,-79.06783275,51031
state,Virginia,ST BRIDES CORRECTIONAL CENTER,12/2/2020,339,,0,,,,,,,801 SANDERSON RD,23328,CHESAPEAKE,CHESAPEAKE,36.61439825,-76.17807889,51550
state,Virginia,STAFFORD MENS CCAP,12/2/2020,1,,0,,,,,,,384 ESKIMO HILL RD,22554,STAFFORD,STAFFORD,38.3802168,-77.42034262,51179
state,Virginia,STATE FARM CORRECTIONAL COMPLEX,12/2/2020,181,,2,,,,,,,,,,,,,
state,Virginia,SUSSEX I STATE PRISON,12/2/2020,161,,0,,,,,,,24414 MUSSELWHITE DR,23891,WAVERLY,SUSSEX,37.04630996,-77.19880847,51183
state,Virginia,SUSSEX II STATE PRISON,12/2/2020,74,,1,,,,,,,24427 MUSSELWHITE DR,23891,WAVERLY,SUSSEX,37.0517946,-77.2047029,51183
county,Virginia,VIRGINIA BEACH JAIL,12/2/2020,9,15,0,,9,11,84,109,,,,,,,,
state,Virginia,VIRGINIA CORRECTIONAL CENTER FOR WOMEN INCLUDES STATE FARM WORK CENTER,12/2/2020,46,,1,,,,,,,,,,,,,
state,Virginia,WALLENS RIDGE STATE PRISON,12/2/2020,1,,0,,,,,,,272 DOGWOOD DR,24219,BIG STONE GAP,WISE,36.8421014,-82.78675157,51195
state,Virginia,WISE CORRECTIONAL UNIT,12/2/2020,16,,0,,,,,,,3602 BEAR LANE,24230,COEBURN,WISE,36.916628,-82.4630063,51195
state,Washington,AHTANUM VIEW WORK RELEASE,12/2/2020,0,4,0,0,,,,,,,,,,,,
state,Washington,AIRWAY HEIGHTS CORRECTIONS CENTER,12/2/2020,93,30,0,0,,,,,2172,11919 W SPRAGUE AVE,99001,AIRWAY HEIGHTS,SPOKANE,47.65348482,-117.5765877,53063
state,Washington,BELLINGHAM WORK RELEASE,12/2/2020,16,0,0,0,,,,,,,,,,,,
state,Washington,BISHOP LEWIS WORK RELEASE,12/2/2020,35,4,0,0,,,,,,,,,,,,
state,Washington,BROWNSTONE WORK RELEASE,12/2/2020,0,1,0,0,,,,,,,,,,,,
state,Washington,CAPTAIN JIMMIE EVANS REGIONAL PERFORMANCE CENTER MONROE WA,12/2/2020,,2,,0,,,,,,,,,,,,
state,Washington,CEDAR CREEK CORRECTIONS CENTER,12/2/2020,0,1,0,0,,,,,473,12200 BORDEAUX RD,98556,LITTLEROCK,THURSTON,46.88364477,-123.1430944,53067
state,Washington,CLALLAM BAY CORRECTIONS CENTER,12/2/2020,0,4,0,0,,,,,790,1830 EAGLE CREST WAY,98326,CLALLAM BAY,CLALLAM,48.23919769,-124.2869803,53009
state,Washington,COMMUNITY CORRECTIONS SECTION 1,12/2/2020,,9,,0,,,,,,,,,,,,
state,Washington,COMMUNITY CORRECTIONS SECTION 2,12/2/2020,,10,,0,,,,,,,,,,,,
state,Washington,COMMUNITY CORRECTIONS SECTION 3,12/2/2020,,0,,0,,,,,,,,,,,,
state,Washington,COMMUNITY CORRECTIONS SECTION 4,12/2/2020,,3,,0,,,,,,,,,,,,
state,Washington,COMMUNITY CORRECTIONS SECTION 5,12/2/2020,,2,,0,,,,,,,,,,,,
state,Washington,COMMUNITY CORRECTIONS SECTION 6,12/2/2020,,7,,0,,,,,,,,,,,,
state,Washington,COMMUNITY CORRECTIONS SECTION 7,12/2/2020,,0,,0,,,,,,,,,,,,
state,Washington,COMMUNITY MEDICAL CENTER,12/2/2020,1,0,0,0,,,,,,,,,,,,
state,Washington,COYOTE RIDGE CORRECTIONS CENTER,12/2/2020,313,120,2,0,,,,,2500,1301 N EPHRATA AVE,99326,CONNELL,FRANKLIN,46.68038763,-118.8524025,53021
state,Washington,ELEANOR CHASE HOUSE WORK RELEASE,12/2/2020,0,3,0,0,,,,,,,,,,,,
state,Washington,HELEN B RATCLIFF WORK RELEASE,12/2/2020,1,0,0,0,,,,,,,,,,,,
state,Washington,LARCH CORRECTIONS CENTER,12/2/2020,0,4,0,0,,,,,476,15314 NE DOLE VALLEY RD,98675,YACOLT,CLARK,45.73233903,-122.3424463,53011
state,Washington,LONGVIEW WORK RELEASE,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Washington,MILL CREEK REGIONAL PERFORMANCE CENTER WALLA WALLA WA,12/2/2020,,8,,0,,,,,,,,,,,,
state,Washington,MISSION CREEK CORRECTIONS CENTER FOR WOMEN,12/2/2020,0,0,0,0,,,,,232,3420 NE SAND HILL RD,98528,BELFAIR,MASON,47.48404361,-122.8643292,53045
state,Washington,MONROE CORRECTIONAL COMPLEX,12/2/2020,66,44,0,1,,,,,2493,16550 177TH AVE SE,98272,MONROE,SNOHOMISH,47.8447826,-121.9996688,53061
state,Washington,OLYMPIA AREA OFFICES,12/2/2020,,6,,0,,,,,,,,,,,,
state,Washington,OLYMPIA WORK RELEASE,12/2/2020,0,0,0,0,,,,,,,,,,,,
state,Washington,OLYMPIC CORRECTIONS CENTER,12/2/2020,0,1,0,0,,,,,390,11235 HOH MAINLINE,98331,FORKS,JEFFERSON,47.71776138,-124.1352995,53031
state,Washington,PENINSULA WORK RELEASE,12/2/2020,0,2,0,0,,,,,,,,,,,,
federal,Washington,PIONEER HUMAN SERVICES DBA PIONEER INDUSTRIES RRC,12/2/2020,1,,0,0,1,0,1,,,,,,,,,
state,Washington,PROGRESS HOUSE WORK RELEASE,12/2/2020,16,1,0,0,,,,,,,,,,,,
state,Washington,REYNOLDS WORK RELEASE,12/2/2020,7,2,0,0,,,,,,,,,,,,
federal,Washington,SEATAC FDC,12/2/2020,63,,0,0,45,8,488,,,,,,,,,
state,Washington,SOUTHWEST REGION PERFORMANCE CENTER LACEY WA,12/2/2020,,2,,0,,,,,,,,,,,,
state,Washington,STAFFORD CREEK CORRECTIONS CENTER,12/2/2020,2,14,0,0,,,,,1940,191 CONSTANTINE WAY,98520,ABERDEEN,GRAYS HARBOR,46.92165004,-123.9192391,53027
state,Washington,STATEWIDE,12/2/2020,,,,,,,"6,542",,,,,,,,,
state,Washington,TRICITIES WORK RELEASE,12/2/2020,1,0,0,0,,,,,,,,,,,,
state,Washington,WASHINGTON CORRECTIONS CENTER,12/2/2020,87,19,0,0,,,,,,2321 WEST DAYTON AIRPORT RD,98584,SHELTON,MASON,47.23817124,-123.1926848,53045
state,Washington,WASHINGTON CORRECTIONS CENTER FOR WOMEN,12/2/2020,4,12,0,0,,,,,,9601 BUJACICH RD NW,98332,GIG HARBOR,PIERCE,47.34742638,-122.6131522,53053
state,Washington,WASHINGTON CORRECTIONS CENTER FOR WOMEN GIG HARBOR,12/2/2020,0,,0,,,,,,,,,,,,,
state,Washington,WASHINGTON CORRECTIONS CENTER SHELTON,12/2/2020,17,,0,,,,,,,,,,,,,
state,Washington,WASHINGTON STATE PENITENTIARY,12/2/2020,316,48,1,0,,,,,2316,1313 N 13TH AVE,99362,WALLA WALLA,WALLA WALLA,46.0798679,-118.3642234,53071
federal,West Virginia,ALDERSON FPC,12/2/2020,11,,0,0,10,6,300,,,,,,,,,
state,West Virginia,BECKLEY BCC,12/2/2020,0,,,,0,,109,,,,,,,,,
federal,West Virginia,BECKLEY FCI,12/2/2020,211,,0,0,159,15,559,,,,,,,,,
state,West Virginia,CENTRAL CRJ,12/2/2020,0,,,,0,,401,,,,,,,,,
state,West Virginia,CHARLESTON CCC,12/2/2020,0,,,,0,,68,,,,,,,,,
state,West Virginia,DENMAR DCC,12/2/2020,64,,,,6,,331,,,,,,,,,
state,West Virginia,DONALD R KUHN DRK,12/2/2020,0,,,,0,,39,,,,,,,,,
state,West Virginia,EASTERN ERJ,12/2/2020,1,,,,1,,412,,,,,,,,,
state,West Virginia,GENE SPADARO GSJC,12/2/2020,0,,,,0,,40,,,,,,,,,
federal,West Virginia,GILMER FCI,12/2/2020,151,,0,0,131,10,514,,,201 FCI LANE,26351,GLENVILLE,GILMER,38.91586343,-80.78460728,54021
federal,West Virginia,HAZELTON FCI,12/2/2020,17,,0,0,3,12,407,,,,,,,,,
federal,West Virginia,HAZELTON USP,12/2/2020,22,,0,0,17,25,600,,,1640 SKY VIEW DR,26525,BRUCETON MILLS,PRESTON,39.67295836,-79.49687701,54077
state,West Virginia,HUTTONSVILLE HCC,12/2/2020,127,,,,127,,"1,213",,,,,,,,,
